11147	Stockholm
11148	Stockholm
11149	Stockholm
11151	Stockholm
11152	Stockholm
11153	Stockholm
11156	Stockholm
11157	Stockholm
11160	Stockholm
11161	Stockholm
11164	Stockholm
11171	Stockholm
11173	Stockholm
11174	Stockholm
11176	Stockholm
11177	Stockholm
11181	Stockholm
11182	Stockholm
11183	Stockholm
11184	Stockholm
11185	Stockholm
11186	Stockholm
11187	Stockholm
11188	Stockholm
11189	Stockholm
11191	Stockholm
11192	Stockholm
11193	Stockholm
11194	Stockholm
11195	Stockholm
11196	Stockholm
11197	Stockholm
11198	Stockholm
11199	Stockholm
11201	Stockholm
11202	Stockholm
11203	Stockholm
11204	Stockholm
11206	Stockholm
11220	Stockholm
11221	Stockholm
11222	Stockholm
11223	Stockholm
11224	Stockholm
11225	Stockholm
11226	Stockholm
11227	Stockholm
11228	Stockholm
11229	Stockholm
11230	Stockholm
11231	Stockholm
11232	Stockholm
11233	Stockholm
11234	Stockholm
11235	Stockholm
11236	Stockholm
11237	Stockholm
11238	Stockholm
11239	Stockholm
11240	Stockholm
11241	Stockholm
11242	Stockholm
11243	Stockholm
11244	Stockholm
11245	Stockholm
11246	Stockholm
11247	Stockholm
11248	Stockholm
11249	Stockholm
11250	Stockholm
11251	Stockholm
11252	Stockholm
11253	Stockholm
11254	Stockholm
11255	Stockholm
11256	Stockholm
11257	Stockholm
11258	Stockholm
11259	Stockholm
11260	Stockholm
11261	Stockholm
11262	Stockholm
11263	Stockholm
11264	Stockholm
11265	Stockholm
11266	Stockholm
11267	Stockholm
11269	Stockholm
11273	Stockholm
11275	Stockholm
11276	Stockholm
11277	Stockholm
11279	Stockholm
11280	Stockholm
11281	Stockholm
11282	Stockholm
11283	Stockholm
11284	Stockholm
11285	Stockholm
11286	Stockholm
11287	Stockholm
11288	Stockholm
11289	Stockholm
11292	Stockholm
11293	Stockholm
11294	Stockholm
11296	Stockholm
11297	Stockholm
11298	Stockholm
11301	Stockholm
11302	Stockholm
11303	Stockholm
11304	Stockholm
11320	Stockholm
11321	Stockholm
11322	Stockholm
11323	Stockholm
11324	Stockholm
11325	Stockholm
11326	Stockholm
11327	Stockholm
11328	Stockholm
11329	Stockholm
11330	Stockholm
11331	Stockholm
11332	Stockholm
11333	Stockholm
11335	Stockholm
11336	Stockholm
11337	Stockholm
11338	Stockholm
11339	Stockholm
11340	Stockholm
11341	Stockholm
11342	Stockholm
11343	Stockholm
11344	Stockholm
11345	Stockholm
11346	Stockholm
11347	Stockholm
11348	Stockholm
11349	Stockholm
11350	Stockholm
11351	Stockholm
11352	Stockholm
11353	Stockholm
11354	Stockholm
11355	Stockholm
11356	Stockholm
11357	Stockholm
11358	Stockholm
11359	Stockholm
11360	Stockholm
11362	Stockholm
11364	Stockholm
11376	Stockholm
11380	Stockholm
11381	Stockholm
11382	Stockholm
11383	Stockholm
11384	Stockholm
11385	Stockholm
11386	Stockholm
11387	Stockholm
11388	Stockholm
11389	Stockholm
11390	Stockholm
11391	Stockholm
11392	Stockholm
11393	Stockholm
11394	Stockholm
11395	Stockholm
11396	Stockholm
11397	Stockholm
11398	Stockholm
11399	Stockholm
11401	Stockholm
11420	Stockholm
11421	Stockholm
11422	Stockholm
11423	Stockholm
11424	Stockholm
11425	Stockholm
11426	Stockholm
11427	Stockholm
11428	Stockholm
11429	Stockholm
11430	Stockholm
11431	Stockholm
11432	Stockholm
11433	Stockholm
11434	Stockholm
11435	Stockholm
11436	Stockholm
11437	Stockholm
11438	Stockholm
11439	Stockholm
11440	Stockholm
11441	Stockholm
11442	Stockholm
11443	Stockholm
11444	Stockholm
11445	Stockholm
11446	Stockholm
11447	Stockholm
11448	Stockholm
11449	Stockholm
11450	Stockholm
11451	Stockholm
11452	Stockholm
11453	Stockholm
11454	Stockholm
11455	Stockholm
11456	Stockholm
11457	Stockholm
11458	Stockholm
11459	Stockholm
11460	Stockholm
11475	Stockholm
11476	Stockholm
11478	Stockholm
11479	Stockholm
11480	Stockholm
11481	Stockholm
11482	Stockholm
11483	Stockholm
11484	Stockholm
11485	Stockholm
11486	Stockholm
11487	Stockholm
11488	Stockholm
11489	Stockholm
11492	Stockholm
11494	Stockholm
11495	Stockholm
11497	Stockholm
11498	Stockholm
11499	Stockholm
11501	Stockholm
11520	Stockholm
11521	Stockholm
11522	Stockholm
11523	Stockholm
11524	Stockholm
11525	Stockholm
11526	Stockholm
11527	Stockholm
11528	Stockholm
11529	Stockholm
11530	Stockholm
11531	Stockholm
11532	Stockholm
11533	Stockholm
11534	Stockholm
11535	Stockholm
11536	Stockholm
11537	Stockholm
11538	Stockholm
11539	Stockholm
11540	Stockholm
11541	Stockholm
11542	Stockholm
11543	Stockholm
11550	Stockholm
11553	Stockholm
11556	Stockholm
11557	Stockholm
11558	Stockholm
11559	Stockholm
11573	Stockholm
11574	Stockholm
11577	Stockholm
11578	Stockholm
11579	Stockholm
11580	Stockholm
11582	Stockholm
11584	Stockholm
11587	Stockholm
11588	Stockholm
11589	Stockholm
11590	Stockholm
11591	Stockholm
11592	Stockholm
11593	Stockholm
11594	Stockholm
11595	Stockholm
11597	Stockholm
11601	Stockholm
11618	Stockholm
11620	Stockholm
11621	Stockholm
11622	Stockholm
11623	Stockholm
11624	Stockholm
11625	Stockholm
11628	Stockholm
11629	Stockholm
11630	Stockholm
11631	Stockholm
11632	Stockholm
11633	Stockholm
11634	Stockholm
11635	Stockholm
11636	Stockholm
11637	Stockholm
11638	Stockholm
11639	Stockholm
11640	Stockholm
11641	Stockholm
11642	Stockholm
11643	Stockholm
11644	Stockholm
11645	Stockholm
11646	Stockholm
11647	Stockholm
11661	Stockholm
11662	Stockholm
11663	Stockholm
11664	Stockholm
11665	Stockholm
11666	Stockholm
11667	Stockholm
11668	Stockholm
11674	Stockholm
11685	Stockholm
11688	Stockholm
11691	Stockholm
11692	Stockholm
11693	Stockholm
11694	Stockholm
11718	Stockholm
11726	Stockholm
11727	Stockholm
11728	Stockholm
11729	Stockholm
11730	Stockholm
11731	Stockholm
11732	Stockholm
11733	Stockholm
11734	Stockholm
11735	Stockholm
11736	Stockholm
11737	Stockholm
11738	Stockholm
11739	Stockholm
11740	Stockholm
11741	Stockholm
11743	Stockholm
11750	Stockholm
11760	Stockholm
11761	Stockholm
11762	Stockholm
11763	Stockholm
11764	Stockholm
11765	Stockholm
11766	Stockholm
11767	Stockholm
11768	Stockholm
11769	Stockholm
11770	Stockholm
11771	Stockholm
11783	Stockholm
11784	Stockholm
11785	Stockholm
11786	Stockholm
11788	Stockholm
11790	Stockholm
11791	Stockholm
11792	Stockholm
11793	Stockholm
11794	Stockholm
11795	Stockholm
11796	Stockholm
11797	Stockholm
11798	Stockholm
11799	Stockholm
11801	Stockholm
11818	Stockholm
11820	Stockholm
11821	Stockholm
11822	Stockholm
11823	Stockholm
11824	Stockholm
11825	Stockholm
11826	Stockholm
11827	Stockholm
11828	Stockholm
11829	Stockholm
11842	Stockholm
11846	Stockholm
11847	Stockholm
11848	Stockholm
11849	Stockholm
11850	Stockholm
11851	Stockholm
11852	Stockholm
11853	Stockholm
11854	Stockholm
11855	Stockholm
11856	Stockholm
11857	Stockholm
11858	Stockholm
11859	Stockholm
11860	Stockholm
11861	Stockholm
11862	Stockholm
11863	Stockholm
11864	Stockholm
11865	Stockholm
11866	Stockholm
11867	Stockholm
11869	Stockholm
11872	Stockholm
11880	Stockholm
11882	Stockholm
11883	Stockholm
11885	Stockholm
11886	Stockholm
11887	Stockholm
11888	Stockholm
11889	Stockholm
11890	Stockholm
11891	Stockholm
11892	Stockholm
11893	Stockholm
11894	Stockholm
11895	Stockholm
12000	Stockholm
12001	Stockholm
12002	Årsta
12004	Årsta
12005	Årsta
12006	Stockholm
12007	Stockholm
12008	Stockholm
12009	Stockholm
12010	Årsta
12011	Stockholm
12012	Stockholm
12013	Stockholm
12014	Stockholm
12015	Stockholm
12016	Stockholm
12017	Stockholm
12018	Stockholm
12019	Stockholm
12021	Stockholm
12022	Stockholm
12023	Stockholm
12024	Stockholm
12025	Stockholm
12026	Stockholm
12030	Stockholm
12031	Stockholm
12032	Stockholm
12033	Stockholm
12038	Årsta
12039	Årsta
12040	Årsta
12044	Årsta
12047	Enskede Gård
12048	Enskede Gård
12050	Årsta
12051	Årsta
12052	Årsta
12053	Årsta
12054	Årsta
12055	Årsta
12056	Årsta
12057	Årsta
12058	Årsta
12059	Årsta
12060	Årsta
12064	Stockholm
12065	Stockholm
12066	Stockholm
12067	Stockholm
12068	Stockholm
12079	Stockholm
12080	Stockholm
12081	Stockholm
12082	Stockholm
12087	Stockholm
12088	Stockholm
12090	Stockholm
12100	Johanneshov
12105	Johanneshov
12106	Johanneshov
12111	Johanneshov
12112	Johanneshov
12113	Johanneshov
12114	Enskededalen
12115	Enskededalen
12116	Johanneshov
12117	Johanneshov
12118	Johanneshov
12119	Johanneshov
12121	Johanneshov
12122	Johanneshov
12123	Johanneshov
12124	Johanneshov
12126	Stockholm-globen
12127	Stockholm-globen
12128	Stockholm-globen
12129	Stockholm
12130	Enskededalen
12131	Enskededalen
12132	Enskededalen
12133	Enskededalen
12134	Enskededalen
12135	Johanneshov
12136	Johanneshov
12137	Johanneshov
12138	Johanneshov
12139	Johanneshov
12140	Johanneshov
12143	Johanneshov
12144	Johanneshov
12145	Johanneshov
12146	Johanneshov
12147	Johanneshov
12148	Johanneshov
12149	Johanneshov
12150	Johanneshov
12151	Johanneshov
12152	Johanneshov
12153	Johanneshov
12154	Johanneshov
12155	Johanneshov
12156	Johanneshov
12162	Johanneshov
12163	Johanneshov
12177	Johanneshov
12186	Johanneshov
12187	Enskededalen
12188	Stockholm-globen
12189	Johanneshov
12200	Enskede
12203	Enskede
12206	Enskede
12231	Enskede
12232	Enskede
12233	Enskede
12234	Enskede
12237	Enskede
12238	Enskede
12239	Enskede
12240	Enskede
12241	Enskede
12242	Enskede
12243	Enskede
12244	Enskede
12245	Enskede
12246	Enskede
12247	Enskede
12248	Enskede
12260	Enskede
12262	Enskede
12263	Enskede
12264	Enskede
12265	Enskede
12266	Enskede
12286	Enskede
12288	Enskede
12300	Farsta
12301	Farsta
12303	Farsta
12305	Farsta
12321	Farsta
12322	Farsta
12323	Farsta
12324	Farsta
12326	Farsta
12327	Farsta
12328	Farsta
12332	Farsta
12333	Farsta
12334	Farsta
12341	Farsta
12342	Farsta
12343	Farsta
12344	Farsta
12346	Farsta
12347	Farsta
12348	Farsta
12349	Farsta
12352	Farsta
12356	Farsta
12357	Farsta
12358	Farsta
12359	Farsta
12360	Farsta
12363	Farsta
12371	Farsta
12372	Farsta
12373	Farsta
12386	Farsta
12387	Farsta
12400	Bandhagen
12403	Bandhagen
12404	Bandhagen
12421	Bandhagen
12422	Bandhagen
12425	Bandhagen
12430	Bandhagen
12431	Bandhagen
12432	Bandhagen
12433	Bandhagen
12450	Bandhagen
12451	Bandhagen
12452	Bandhagen
12453	Bandhagen
12454	Bandhagen
12455	Bandhagen
12456	Bandhagen
12457	Bandhagen
12458	Bandhagen
12459	Bandhagen
12460	Bandhagen
12461	Bandhagen
12462	Bandhagen
12463	Bandhagen
12464	Bandhagen
12465	Bandhagen
12466	Bandhagen
12467	Bandhagen
12470	Bandhagen
12471	Bandhagen
12472	Bandhagen
12473	Bandhagen
12474	Bandhagen
12475	Bandhagen
12476	Bandhagen
12500	Älvsjö
12501	Älvsjö
12502	Älvsjö
12503	Älvsjö
12505	Älvsjö
12521	Älvsjö
12522	Älvsjö
12523	Älvsjö
12524	Älvsjö
12525	Älvsjö
12530	Älvsjö
12533	Älvsjö
12534	Älvsjö
12535	Älvsjö
12540	Älvsjö
12541	Älvsjö
12542	Älvsjö
12543	Älvsjö
12544	Älvsjö
12546	Älvsjö
12551	Älvsjö
12552	Älvsjö
12553	Älvsjö
12554	Älvsjö
12555	Älvsjö
12556	Älvsjö
12557	Älvsjö
12558	Älvsjö
12559	Älvsjö
12571	Älvsjö
12572	Älvsjö
12573	Älvsjö
12574	Älvsjö
12580	Stockholm
12581	Stockholm
12582	Stockholm
12586	Älvsjö
12600	Hägersten
12601	Hägersten
12609	Hägersten
12611	Stockholm
12612	Stockholm
12613	Stockholm
12614	Stockholm
12615	Stockholm
12616	Stockholm
12617	Stockholm
12618	Stockholm
12625	Stockholm
12627	Stockholm
12630	Hägersten
12631	Hägersten
12632	Hägersten
12633	Hägersten
12634	Hägersten
12635	Hägersten
12636	Hägersten
12637	Hägersten
12638	Hägersten
12639	Hägersten
12640	Hägersten
12641	Hägersten
12642	Hägersten
12647	Hägersten
12648	Hägersten
12649	Hägersten
12650	Hägersten
12651	Hägersten
12652	Hägersten
12653	Hägersten
12675	Stockholm
12678	Hägersten
12679	Hägersten
12686	Stockholm
12688	Stockholm
12689	Hägersten
12700	Skärholmen
12702	Skärholmen
12703	Skärholmen
12721	Skärholmen
12722	Skärholmen
12723	Skärholmen
12724	Skärholmen
12725	Skärholmen
12726	Skärholmen
12729	Stockholm
12730	Skärholmen
12731	Skärholmen
12732	Skärholmen
12733	Skärholmen
12734	Skärholmen
12735	Skärholmen
12736	Skärholmen
12737	Skärholmen
12738	Skärholmen
12739	Skärholmen
12740	Skärholmen
12741	Skärholmen
12742	Skärholmen
12743	Skärholmen
12744	Skärholmen
12745	Skärholmen
12746	Skärholmen
12747	Skärholmen
12748	Skärholmen
12749	Skärholmen
12755	Skärholmen
12761	Skärholmen
12781	Skärholmen
12784	Skärholmen
12785	Skärholmen
12786	Skärholmen
12787	Skärholmen
12800	Skarpnäck
12804	Bagarmossen
12805	Bagarmossen
12806	Sköndal
12807	Sköndal
12821	Skarpnäck
12822	Skarpnäck
12823	Skarpnäck
12824	Skarpnäck
12830	Skarpnäck
12831	Skarpnäck
12832	Skarpnäck
12833	Skarpnäck
12834	Skarpnäck
12835	Skarpnäck
12836	Skarpnäck
12838	Skarpnäck
12839	Skarpnäck
12841	Bagarmossen
12842	Bagarmossen
12843	Bagarmossen
12844	Bagarmossen
12845	Bagarmossen
12846	Bagarmossen
12847	Bagarmossen
12848	Bagarmossen
12862	Sköndal
12864	Sköndal
12865	Sköndal
12866	Sköndal
12867	Sköndal
12868	Sköndal
12869	Sköndal
12885	Sköndal
12900	Hägersten
12904	Hägersten
12906	Hägersten
12907	Hägersten
12918	Hägersten
12921	Hägersten
12922	Hägersten
12923	Hägersten
12930	Hägersten
12931	Hägersten
12932	Hägersten
12933	Hägersten
12934	Hägersten
12935	Hägersten
12936	Hägersten
12937	Hägersten
12938	Hägersten
12939	Hägersten
12940	Hägersten
12941	Hägersten
12942	Hägersten
12943	Hägersten
12944	Hägersten
12945	Hägersten
12946	Hägersten
12947	Hägersten
12948	Hägersten
12949	Hägersten
12950	Hägersten
12951	Hägersten
12952	Hägersten
12953	Hägersten
12954	Hägersten
12955	Hägersten
13025	Ingmarsö
13033	Gällnöby
13034	Skälvik
13036	Nämdö
13037	Stavsnäs
13038	Runmarö
13039	Sandhamn
13040	Djurhamn
13042	Stavsudda
13043	Möja
13054	Dalarö
13055	Ornö
13056	Utö
13061	Hårsfjärden
13100	Nacka
13102	Nacka
13103	Nacka
13104	Nacka
13105	Nacka
13106	Nacka
13107	Nacka
13108	Nacka
13121	Nacka
13122	Nacka
13123	Nacka
13124	Nacka
13125	Nacka
13126	Nacka Strand
13127	Nacka Strand
13128	Nacka Strand
13129	Stockholm
13130	Nacka
13131	Nacka
13132	Nacka
13133	Nacka
13134	Nacka
13135	Nacka
13136	Nacka
13137	Nacka
13138	Nacka
13139	Nacka
13140	Nacka
13141	Nacka
13142	Nacka
13143	Nacka
13144	Nacka
13145	Nacka
13146	Nacka
13147	Nacka
13148	Nacka
13149	Nacka
13150	Saltsjö-duvnäs
13152	Nacka Strand
13155	Stockholm
13160	Nacka
13161	Nacka
13165	Nacka
13171	Nacka
13180	Nacka Strand
13181	Nacka
13182	Nacka
13183	Nacka
13186	Nacka Strand
13187	Nacka Strand
13188	Stockholm
13189	Stockholm
13190	Nacka Strand
13191	Stockholm
13200	Saltsjö-boo
13202	Saltsjö-boo
13203	Saltsjö-boo
13204	Saltsjö-boo
13205	Saltsjö-boo
13221	Saltsjö-boo
13222	Saltsjö-boo
13223	Saltsjö-boo
13225	Saltsjö-boo
13226	Saltsjö-boo
13227	Saltsjö-boo
13230	Saltsjö-boo
13231	Saltsjö-boo
13232	Saltsjö-boo
13233	Saltsjö-boo
13234	Saltsjö-boo
13235	Saltsjö-boo
13236	Saltsjö-boo
13237	Saltsjö-boo
13238	Saltsjö-boo
13239	Saltsjö-boo
13240	Saltsjö-boo
13241	Saltsjö-boo
13242	Saltsjö-boo
13243	Saltsjö-boo
13244	Saltsjö-boo
13245	Saltsjö-boo
13246	Saltsjö-boo
13247	Saltsjö-boo
13248	Saltsjö-boo
13252	Saltsjö-boo
13281	Saltsjö-boo
13285	Saltsjö-boo
13300	Saltsjöbaden
13302	Saltsjöbaden
13304	Saltsjöbaden
13321	Saltsjöbaden
13322	Saltsjöbaden
13323	Saltsjöbaden
13331	Saltsjöbaden
13332	Saltsjöbaden
13333	Saltsjöbaden
13334	Saltsjöbaden
13335	Saltsjöbaden
13336	Saltsjöbaden
13337	Saltsjöbaden
13338	Saltsjöbaden
13341	Saltsjöbaden
13342	Saltsjöbaden
13343	Saltsjöbaden
13344	Saltsjöbaden
13348	Saltsjöbaden
13349	Saltsjöbaden
13380	Saltsjöbaden
13381	Saltsjöbaden
13383	Saltsjöbaden
13400	Gustavsberg
13401	Gustavsberg
13406	Ingarö
13407	Ingarö
13408	Ingarö
13421	Gustavsberg
13422	Gustavsberg
13423	Gustavsberg
13424	Gustavsberg
13425	Gustavsberg
13426	Gustavsberg
13427	Gustavsberg
13428	Gustavsberg
13429	Gustavsberg
13430	Gustavsberg
13431	Gustavsberg
13432	Gustavsberg
13433	Gustavsberg
13434	Gustavsberg
13435	Gustavsberg
13436	Gustavsberg
13437	Gustavsberg
13438	Gustavsberg
13440	Gustavsberg
13441	Gustavsberg
13442	Gustavsberg
13443	Gustavsberg
13444	Gustavsberg
13460	Ingarö
13461	Ingarö
13462	Ingarö
13463	Ingarö
13464	Ingarö
13465	Ingarö
13466	Ingarö
13467	Ingarö
13469	Ingarö
13481	Gustavsberg
13482	Gustavsberg
13500	Tyresö
13502	Tyresö
13517	Tyresö
13521	Tyresö
13522	Tyresö
13523	Tyresö
13524	Tyresö
13525	Tyresö
13526	Tyresö
13527	Tyresö
13528	Tyresö
13529	Tyresö
13530	Tyresö
13533	Tyresö
13534	Tyresö
13535	Tyresö
13536	Tyresö
13537	Tyresö
13539	Tyresö
13540	Tyresö
13541	Tyresö
13542	Tyresö
13543	Tyresö
13544	Tyresö
13545	Tyresö
13546	Tyresö
13547	Tyresö
13548	Tyresö
13549	Tyresö
13550	Tyresö
13551	Tyresö
13552	Tyresö
13553	Tyresö
13554	Tyresö
13555	Tyresö
13558	Tyresö
13559	Tyresö
13560	Tyresö
13561	Tyresö
13562	Tyresö
13563	Tyresö
13567	Tyresö
13568	Tyresö
13569	Tyresö
13570	Stockholm
13581	Tyresö
13582	Tyresö
13600	Haninge
13602	Haninge
13603	Haninge
13611	Haninge
13618	Haninge
13621	Haninge
13622	Haninge
13623	Haninge
13625	Haninge
13626	Haninge
13627	Haninge
13639	Haninge
13640	Haninge
13641	Haninge
13642	Haninge
13643	Haninge
13644	Haninge
13645	Haninge
13646	Haninge
13647	Haninge
13648	Haninge
13649	Haninge
13650	Haninge
13651	Haninge
13652	Haninge
13653	Haninge
13654	Haninge
13659	Haninge
13660	Haninge
13661	Haninge
13662	Haninge
13663	Haninge
13664	Haninge
13665	Haninge
13666	Haninge
13667	Haninge
13668	Haninge
13669	Haninge
13670	Haninge
13671	Haninge
13672	Haninge
13673	Haninge
13675	Haninge
13680	Haninge
13681	Haninge
13682	Haninge
13683	Haninge
13687	Haninge
13689	Haninge
13691	Haninge
13700	Västerhaninge
13702	Tungelsta
13721	Västerhaninge
13722	Västerhaninge
13723	Västerhaninge
13724	Västerhaninge
13731	Västerhaninge
13732	Västerhaninge
13734	Västerhaninge
13736	Västerhaninge
13737	Västerhaninge
13738	Västerhaninge
13740	Västerhaninge
13741	Västerhaninge
13754	Tungelsta
13755	Tungelsta
13756	Tungelsta
13757	Tungelsta
13791	Västerhaninge
13792	Tungelsta
13793	Tungelsta
13794	Västerhaninge
13800	Älta
13821	Älta
13822	Älta
13830	Älta
13831	Älta
13832	Älta
13833	Älta
13834	Älta
13835	Älta
13836	Älta
13837	Älta
13840	Älta
13901	Värmdö
13921	Värmdö
13922	Värmdö
13923	Värmdö
13924	Värmdö
13930	Värmdö
13932	Värmdö
13933	Värmdö
13934	Värmdö
13935	Värmdö
13936	Värmdö
13940	Värmdö
13941	Värmdö
13950	Värmdö
13951	Värmdö
13952	Värmdö
13953	Värmdö
13954	Värmdö
13955	Värmdö
13956	Värmdö
13960	Värmdö
13990	Värmdö
14100	Huddinge
14101	Huddinge
14102	Huddinge
14104	Huddinge
14105	Huddinge
14106	Kungens Kurva
14107	Huddinge
14109	Huddinge
14112	Huddinge
14118	Huddinge
14121	Huddinge
14122	Huddinge
14123	Huddinge
14124	Huddinge
14125	Huddinge
14126	Huddinge
14127	Huddinge
14128	Huddinge
14130	Huddinge
14131	Huddinge
14132	Huddinge
14133	Huddinge
14134	Huddinge
14135	Huddinge
14137	Huddinge
14138	Huddinge
14139	Huddinge
14140	Huddinge
14141	Huddinge
14142	Huddinge
14143	Huddinge
14144	Huddinge
14145	Huddinge
14146	Huddinge
14147	Huddinge
14148	Huddinge
14149	Huddinge
14150	Huddinge
14151	Huddinge
14152	Huddinge
14153	Huddinge
14154	Huddinge
14155	Huddinge
14156	Huddinge
14157	Huddinge
14159	Huddinge
14160	Huddinge
14161	Huddinge
14162	Huddinge
14170	Segeltorp
14171	Segeltorp
14172	Segeltorp
14173	Segeltorp
14175	Kungens Kurva
14181	Huddinge
14182	Stockholm
14183	Huddinge
14184	Huddinge
14185	Huddinge
14186	Stockholm
14187	Huddinge
14188	Huddinge
14189	Huddinge
14191	Huddinge
14199	Stockholm
14200	Skogås
14202	Trångsund
14221	Skogås
14222	Skogås
14225	Skogås
14229	Trångsund
14230	Skogås
14231	Skogås
14232	Skogås
14233	Skogås
14234	Skogås
14235	Skogås
14240	Skogås
14241	Skogås
14242	Skogås
14243	Skogås
14250	Skogås
14251	Skogås
14252	Skogås
14253	Skogås
14260	Trångsund
14261	Trångsund
14262	Trångsund
14263	Trångsund
14264	Trångsund
14265	Trångsund
14266	Trångsund
14281	Skogås
14282	Trångsund
14291	Skogås
14300	Vårby
14301	Vårby
14303	Vårby
14330	Vårby
14331	Vårby
